,id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
21255,21256,2022-05-29T00:00:00,0,Москва,920,Эдуард,Сидоров,1,Молоко 3%,4,480
21256,21257,2022-05-29T00:00:00,2,Ярославль,970,Эдуард,Соколов,9,Ручка шариковая,3,135
21257,21258,2022-05-29T00:00:00,0,Москва,80,Иван,Михайлов,9,Ручка шариковая,1,45
21258,21259,2022-05-29T00:00:00,2,Ярославль,560,Александр,Васильев,6,Яблоко,4,560
21259,21260,2022-05-29T00:00:00,2,Ярославль,961,Надежда,Егорова,11,Хлеб ржаной,1,20
21260,21261,2022-05-29T00:00:00,0,Москва,0,Иван,Иванов,0,Молоко 1%,4,400
21261,21262,2022-05-29T00:00:00,2,Ярославль,870,Геннадий,Соколов,0,Молоко 1%,1,100
21262,21263,2022-05-29T00:00:00,0,Москва,871,Снежанна,Павлова,11,Хлеб ржаной,2,40
21263,21264,2022-05-29T00:00:00,1,Ростов,920,Эдуард,Сидоров,9,Ручка шариковая,2,90
21264,21265,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,1,Молоко 3%,5,600
21265,21266,2022-05-29T00:00:00,1,Ростов,671,Елизавета,Павлова,1,Молоко 3%,1,120
21266,21267,2022-05-29T00:00:00,1,Ростов,50,Иван,Попов,9,Ручка шариковая,4,180
21267,21268,2022-05-29T00:00:00,1,Ростов,330,Олег,Смирнов,3,Устройство для нагревания табака Трубка Мира,2,1000
21268,21269,2022-05-29T00:00:00,1,Ростов,371,Светлана,Павлова,1,Молоко 3%,1,120
21269,21270,2022-05-29T00:00:00,0,Москва,380,Олег,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
21270,21271,2022-05-29T00:00:00,2,Ярославль,641,Елизавета,Алексеева,4,Сахар песок,3,150
21271,21272,2022-05-29T00:00:00,2,Ярославль,60,Иван,Васильев,9,Ручка шариковая,4,180
21272,21273,2022-05-29T00:00:00,1,Ростов,750,Константин,Попов,6,Яблоко,3,420
21273,21274,2022-05-29T00:00:00,1,Ростов,40,Иван,Кузнецов,6,Яблоко,2,280
21274,21275,2022-05-29T00:00:00,2,Ярославль,111,Евгения,Федорова,4,Сахар песок,5,250
21275,21276,2022-05-29T00:00:00,0,Москва,420,Сергей,Сидоров,2,Молоко 5%,2,300
21276,21277,2022-05-29T00:00:00,1,Ростов,770,Константин,Соколов,0,Молоко 1%,1,100
21277,21278,2022-05-29T00:00:00,0,Москва,930,Эдуард,Смирнов,4,Сахар песок,4,200
21278,21279,2022-05-29T00:00:00,2,Ярославль,211,Ольга,Федорова,10,Томаты,5,250
21279,21280,2022-05-29T00:00:00,0,Москва,280,Петр,Михайлов,2,Молоко 5%,3,450
21280,21281,2022-05-29T00:00:00,0,Москва,171,Евгения,Павлова,4,Сахар песок,4,200
21281,21282,2022-05-29T00:00:00,2,Ярославль,690,Алексей,Новиков,6,Яблоко,3,420
21282,21283,2022-05-29T00:00:00,0,Москва,460,Сергей,Васильев,4,Сахар песок,1,50
21283,21284,2022-05-29T00:00:00,0,Москва,250,Петр,Попов,1,Молоко 3%,1,120
21284,21285,2022-05-29T00:00:00,2,Ярославль,0,Иван,Иванов,1,Молоко 3%,4,480
21285,21286,2022-05-29T00:00:00,0,Москва,731,Анна,Волкова,5,Яблоко молодильное,5,2000
21286,21287,2022-05-29T00:00:00,1,Ростов,730,Константин,Смирнов,4,Сахар песок,3,150
21287,21288,2022-05-29T00:00:00,0,Москва,501,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,5,2500
21288,21289,2022-05-29T00:00:00,0,Москва,511,Оксана,Федорова,1,Молоко 3%,5,600
21289,21290,2022-05-29T00:00:00,1,Ростов,911,Надежда,Федорова,5,Яблоко молодильное,5,2000
21290,21291,2022-05-29T00:00:00,2,Ярославль,81,Александра,Козлова,8,Лампочка LED,2,600
21291,21292,2022-05-29T00:00:00,0,Москва,270,Петр,Соколов,2,Молоко 5%,5,750
21292,21293,2022-05-29T00:00:00,1,Ростов,261,Ольга,Егорова,10,Томаты,5,250
21293,21294,2022-05-29T00:00:00,2,Ярославль,630,Алексей,Смирнов,2,Молоко 5%,3,450
21294,21295,2022-05-29T00:00:00,1,Ростов,640,Алексей,Кузнецов,7,Средство для мытья посуды,5,1000
21295,21296,2022-05-29T00:00:00,0,Москва,520,Александр,Сидоров,1,Молоко 3%,5,600
21296,21297,2022-05-29T00:00:00,2,Ярославль,831,Снежанна,Волкова,9,Ручка шариковая,4,180
21297,21298,2022-05-29T00:00:00,2,Ярославль,350,Олег,Попов,4,Сахар песок,3,150
21298,21299,2022-05-29T00:00:00,2,Ярославль,741,Анна,Алексеева,9,Ручка шариковая,4,180
21299,21300,2022-05-29T00:00:00,0,Москва,311,Светлана,Федорова,5,Яблоко молодильное,2,800
21300,21301,2022-05-29T00:00:00,0,Москва,801,Снежанна,Великая,9,Ручка шариковая,4,180
21301,21302,2022-05-29T00:00:00,2,Ярославль,780,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,2,1000
21302,21303,2022-05-29T00:00:00,2,Ярославль,660,Алексей,Васильев,3,Устройство для нагревания табака Трубка Мира,5,2500
21303,21304,2022-05-29T00:00:00,1,Ростов,351,Светлана,Лебедева,9,Ручка шариковая,5,225
21304,21305,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,11,Хлеб ржаной,3,60
21305,21306,2022-05-29T00:00:00,2,Ярославль,241,Ольга,Алексеева,1,Молоко 3%,3,360
21306,21307,2022-05-29T00:00:00,0,Москва,1,Александра,Великая,8,Лампочка LED,4,1200
21307,21308,2022-05-29T00:00:00,2,Ярославль,950,Эдуард,Попов,1,Молоко 3%,4,480
21308,21309,2022-05-29T00:00:00,0,Москва,850,Геннадий,Попов,4,Сахар песок,1,50
21309,21310,2022-05-29T00:00:00,0,Москва,951,Надежда,Лебедева,10,Томаты,5,250
21310,21311,2022-05-29T00:00:00,0,Москва,920,Эдуард,Сидоров,1,Молоко 3%,4,480
21311,21312,2022-05-29T00:00:00,2,Ярославль,970,Эдуард,Соколов,9,Ручка шариковая,3,135
21312,21313,2022-05-29T00:00:00,0,Москва,80,Иван,Михайлов,9,Ручка шариковая,1,45
21313,21314,2022-05-29T00:00:00,2,Ярославль,560,Александр,Васильев,6,Яблоко,4,560
21314,21315,2022-05-29T00:00:00,2,Ярославль,961,Надежда,Егорова,11,Хлеб ржаной,1,20
21315,21316,2022-05-29T00:00:00,0,Москва,0,Иван,Иванов,0,Молоко 1%,4,400
21316,21317,2022-05-29T00:00:00,2,Ярославль,870,Геннадий,Соколов,0,Молоко 1%,1,100
21317,21318,2022-05-29T00:00:00,0,Москва,871,Снежанна,Павлова,11,Хлеб ржаной,2,40
21318,21319,2022-05-29T00:00:00,1,Ростов,920,Эдуард,Сидоров,9,Ручка шариковая,2,90
21319,21320,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,1,Молоко 3%,5,600
21320,21321,2022-05-29T00:00:00,1,Ростов,671,Елизавета,Павлова,1,Молоко 3%,1,120
21321,21322,2022-05-29T00:00:00,1,Ростов,50,Иван,Попов,9,Ручка шариковая,4,180
21322,21323,2022-05-29T00:00:00,1,Ростов,330,Олег,Смирнов,3,Устройство для нагревания табака Трубка Мира,2,1000
21323,21324,2022-05-29T00:00:00,1,Ростов,371,Светлана,Павлова,1,Молоко 3%,1,120
21324,21325,2022-05-29T00:00:00,0,Москва,380,Олег,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
21325,21326,2022-05-29T00:00:00,2,Ярославль,641,Елизавета,Алексеева,4,Сахар песок,3,150
21326,21327,2022-05-29T00:00:00,2,Ярославль,60,Иван,Васильев,9,Ручка шариковая,4,180
21327,21328,2022-05-29T00:00:00,1,Ростов,750,Константин,Попов,6,Яблоко,3,420
21328,21329,2022-05-29T00:00:00,1,Ростов,40,Иван,Кузнецов,6,Яблоко,2,280
21329,21330,2022-05-29T00:00:00,2,Ярославль,111,Евгения,Федорова,4,Сахар песок,5,250
21330,21331,2022-05-29T00:00:00,0,Москва,420,Сергей,Сидоров,2,Молоко 5%,2,300
21331,21332,2022-05-29T00:00:00,1,Ростов,770,Константин,Соколов,0,Молоко 1%,1,100
21332,21333,2022-05-29T00:00:00,0,Москва,930,Эдуард,Смирнов,4,Сахар песок,4,200
21333,21334,2022-05-29T00:00:00,2,Ярославль,211,Ольга,Федорова,10,Томаты,5,250
21334,21335,2022-05-29T00:00:00,0,Москва,280,Петр,Михайлов,2,Молоко 5%,3,450
21335,21336,2022-05-29T00:00:00,0,Москва,171,Евгения,Павлова,4,Сахар песок,4,200
21336,21337,2022-05-29T00:00:00,2,Ярославль,690,Алексей,Новиков,6,Яблоко,3,420
21337,21338,2022-05-29T00:00:00,0,Москва,460,Сергей,Васильев,4,Сахар песок,1,50
21338,21339,2022-05-29T00:00:00,0,Москва,250,Петр,Попов,1,Молоко 3%,1,120
21339,21340,2022-05-29T00:00:00,2,Ярославль,0,Иван,Иванов,1,Молоко 3%,4,480
21340,21341,2022-05-29T00:00:00,0,Москва,731,Анна,Волкова,5,Яблоко молодильное,5,2000
21341,21342,2022-05-29T00:00:00,1,Ростов,730,Константин,Смирнов,4,Сахар песок,3,150
21342,21343,2022-05-29T00:00:00,0,Москва,501,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,5,2500
21343,21344,2022-05-29T00:00:00,0,Москва,511,Оксана,Федорова,1,Молоко 3%,5,600
21344,21345,2022-05-29T00:00:00,1,Ростов,911,Надежда,Федорова,5,Яблоко молодильное,5,2000
21345,21346,2022-05-29T00:00:00,2,Ярославль,81,Александра,Козлова,8,Лампочка LED,2,600
21346,21347,2022-05-29T00:00:00,0,Москва,270,Петр,Соколов,2,Молоко 5%,5,750
21347,21348,2022-05-29T00:00:00,1,Ростов,261,Ольга,Егорова,10,Томаты,5,250
21348,21349,2022-05-29T00:00:00,2,Ярославль,630,Алексей,Смирнов,2,Молоко 5%,3,450
21349,21350,2022-05-29T00:00:00,1,Ростов,640,Алексей,Кузнецов,7,Средство для мытья посуды,5,1000
21350,21351,2022-05-29T00:00:00,0,Москва,520,Александр,Сидоров,1,Молоко 3%,5,600
21351,21352,2022-05-29T00:00:00,2,Ярославль,831,Снежанна,Волкова,9,Ручка шариковая,4,180
21352,21353,2022-05-29T00:00:00,2,Ярославль,350,Олег,Попов,4,Сахар песок,3,150
21353,21354,2022-05-29T00:00:00,2,Ярославль,741,Анна,Алексеева,9,Ручка шариковая,4,180
21354,21355,2022-05-29T00:00:00,0,Москва,311,Светлана,Федорова,5,Яблоко молодильное,2,800
21355,21356,2022-05-29T00:00:00,0,Москва,801,Снежанна,Великая,9,Ручка шариковая,4,180
21356,21357,2022-05-29T00:00:00,2,Ярославль,780,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,2,1000
21357,21358,2022-05-29T00:00:00,2,Ярославль,660,Алексей,Васильев,3,Устройство для нагревания табака Трубка Мира,5,2500
21358,21359,2022-05-29T00:00:00,1,Ростов,351,Светлана,Лебедева,9,Ручка шариковая,5,225
21359,21360,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,11,Хлеб ржаной,3,60
21360,21361,2022-05-29T00:00:00,2,Ярославль,241,Ольга,Алексеева,1,Молоко 3%,3,360
21361,21362,2022-05-29T00:00:00,0,Москва,1,Александра,Великая,8,Лампочка LED,4,1200
21362,21363,2022-05-29T00:00:00,2,Ярославль,950,Эдуард,Попов,1,Молоко 3%,4,480
21363,21364,2022-05-29T00:00:00,0,Москва,850,Геннадий,Попов,4,Сахар песок,1,50
21364,21365,2022-05-29T00:00:00,0,Москва,951,Надежда,Лебедева,10,Томаты,5,250
21365,21366,2022-05-29T00:00:00,0,Москва,920,Эдуард,Сидоров,1,Молоко 3%,4,480
21366,21367,2022-05-29T00:00:00,2,Ярославль,970,Эдуард,Соколов,9,Ручка шариковая,3,135
21367,21368,2022-05-29T00:00:00,0,Москва,80,Иван,Михайлов,9,Ручка шариковая,1,45
21368,21369,2022-05-29T00:00:00,2,Ярославль,560,Александр,Васильев,6,Яблоко,4,560
21369,21370,2022-05-29T00:00:00,2,Ярославль,961,Надежда,Егорова,11,Хлеб ржаной,1,20
21370,21371,2022-05-29T00:00:00,0,Москва,0,Иван,Иванов,0,Молоко 1%,4,400
21371,21372,2022-05-29T00:00:00,2,Ярославль,870,Геннадий,Соколов,0,Молоко 1%,1,100
21372,21373,2022-05-29T00:00:00,0,Москва,871,Снежанна,Павлова,11,Хлеб ржаной,2,40
21373,21374,2022-05-29T00:00:00,1,Ростов,920,Эдуард,Сидоров,9,Ручка шариковая,2,90
21374,21375,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,1,Молоко 3%,5,600
21375,21376,2022-05-29T00:00:00,1,Ростов,671,Елизавета,Павлова,1,Молоко 3%,1,120
21376,21377,2022-05-29T00:00:00,1,Ростов,50,Иван,Попов,9,Ручка шариковая,4,180
21377,21378,2022-05-29T00:00:00,1,Ростов,330,Олег,Смирнов,3,Устройство для нагревания табака Трубка Мира,2,1000
21378,21379,2022-05-29T00:00:00,1,Ростов,371,Светлана,Павлова,1,Молоко 3%,1,120
21379,21380,2022-05-29T00:00:00,0,Москва,380,Олег,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
21380,21381,2022-05-29T00:00:00,2,Ярославль,641,Елизавета,Алексеева,4,Сахар песок,3,150
21381,21382,2022-05-29T00:00:00,2,Ярославль,60,Иван,Васильев,9,Ручка шариковая,4,180
21382,21383,2022-05-29T00:00:00,1,Ростов,750,Константин,Попов,6,Яблоко,3,420
21383,21384,2022-05-29T00:00:00,1,Ростов,40,Иван,Кузнецов,6,Яблоко,2,280
21384,21385,2022-05-29T00:00:00,2,Ярославль,111,Евгения,Федорова,4,Сахар песок,5,250
21385,21386,2022-05-29T00:00:00,0,Москва,420,Сергей,Сидоров,2,Молоко 5%,2,300
21386,21387,2022-05-29T00:00:00,1,Ростов,770,Константин,Соколов,0,Молоко 1%,1,100
21387,21388,2022-05-29T00:00:00,0,Москва,930,Эдуард,Смирнов,4,Сахар песок,4,200
21388,21389,2022-05-29T00:00:00,2,Ярославль,211,Ольга,Федорова,10,Томаты,5,250
21389,21390,2022-05-29T00:00:00,0,Москва,280,Петр,Михайлов,2,Молоко 5%,3,450
21390,21391,2022-05-29T00:00:00,0,Москва,171,Евгения,Павлова,4,Сахар песок,4,200
21391,21392,2022-05-29T00:00:00,2,Ярославль,690,Алексей,Новиков,6,Яблоко,3,420
21392,21393,2022-05-29T00:00:00,0,Москва,460,Сергей,Васильев,4,Сахар песок,1,50
21393,21394,2022-05-29T00:00:00,0,Москва,250,Петр,Попов,1,Молоко 3%,1,120
21394,21395,2022-05-29T00:00:00,2,Ярославль,0,Иван,Иванов,1,Молоко 3%,4,480
21395,21396,2022-05-29T00:00:00,0,Москва,731,Анна,Волкова,5,Яблоко молодильное,5,2000
21396,21397,2022-05-29T00:00:00,1,Ростов,730,Константин,Смирнов,4,Сахар песок,3,150
21397,21398,2022-05-29T00:00:00,0,Москва,501,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,5,2500
21398,21399,2022-05-29T00:00:00,0,Москва,511,Оксана,Федорова,1,Молоко 3%,5,600
21399,21400,2022-05-29T00:00:00,1,Ростов,911,Надежда,Федорова,5,Яблоко молодильное,5,2000
21400,21401,2022-05-29T00:00:00,2,Ярославль,81,Александра,Козлова,8,Лампочка LED,2,600
21401,21402,2022-05-29T00:00:00,0,Москва,270,Петр,Соколов,2,Молоко 5%,5,750
21402,21403,2022-05-29T00:00:00,1,Ростов,261,Ольга,Егорова,10,Томаты,5,250
21403,21404,2022-05-29T00:00:00,2,Ярославль,630,Алексей,Смирнов,2,Молоко 5%,3,450
21404,21405,2022-05-29T00:00:00,1,Ростов,640,Алексей,Кузнецов,7,Средство для мытья посуды,5,1000
21405,21406,2022-05-29T00:00:00,0,Москва,520,Александр,Сидоров,1,Молоко 3%,5,600
21406,21407,2022-05-29T00:00:00,2,Ярославль,831,Снежанна,Волкова,9,Ручка шариковая,4,180
21407,21408,2022-05-29T00:00:00,2,Ярославль,350,Олег,Попов,4,Сахар песок,3,150
21408,21409,2022-05-29T00:00:00,2,Ярославль,741,Анна,Алексеева,9,Ручка шариковая,4,180
21409,21410,2022-05-29T00:00:00,0,Москва,311,Светлана,Федорова,5,Яблоко молодильное,2,800
21410,21411,2022-05-29T00:00:00,0,Москва,801,Снежанна,Великая,9,Ручка шариковая,4,180
21411,21412,2022-05-29T00:00:00,2,Ярославль,780,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,2,1000
21412,21413,2022-05-29T00:00:00,2,Ярославль,660,Алексей,Васильев,3,Устройство для нагревания табака Трубка Мира,5,2500
21413,21414,2022-05-29T00:00:00,1,Ростов,351,Светлана,Лебедева,9,Ручка шариковая,5,225
21414,21415,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,11,Хлеб ржаной,3,60
21415,21416,2022-05-29T00:00:00,2,Ярославль,241,Ольга,Алексеева,1,Молоко 3%,3,360
21416,21417,2022-05-29T00:00:00,0,Москва,1,Александра,Великая,8,Лампочка LED,4,1200
21417,21418,2022-05-29T00:00:00,2,Ярославль,950,Эдуард,Попов,1,Молоко 3%,4,480
21418,21419,2022-05-29T00:00:00,0,Москва,850,Геннадий,Попов,4,Сахар песок,1,50
21419,21420,2022-05-29T00:00:00,0,Москва,951,Надежда,Лебедева,10,Томаты,5,250
21420,21421,2022-05-29T00:00:00,0,Москва,920,Эдуард,Сидоров,1,Молоко 3%,4,480
21421,21422,2022-05-29T00:00:00,2,Ярославль,970,Эдуард,Соколов,9,Ручка шариковая,3,135
21422,21423,2022-05-29T00:00:00,0,Москва,80,Иван,Михайлов,9,Ручка шариковая,1,45
21423,21424,2022-05-29T00:00:00,2,Ярославль,560,Александр,Васильев,6,Яблоко,4,560
21424,21425,2022-05-29T00:00:00,2,Ярославль,961,Надежда,Егорова,11,Хлеб ржаной,1,20
21425,21426,2022-05-29T00:00:00,0,Москва,0,Иван,Иванов,0,Молоко 1%,4,400
21426,21427,2022-05-29T00:00:00,2,Ярославль,870,Геннадий,Соколов,0,Молоко 1%,1,100
21427,21428,2022-05-29T00:00:00,0,Москва,871,Снежанна,Павлова,11,Хлеб ржаной,2,40
21428,21429,2022-05-29T00:00:00,1,Ростов,920,Эдуард,Сидоров,9,Ручка шариковая,2,90
21429,21430,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,1,Молоко 3%,5,600
21430,21431,2022-05-29T00:00:00,1,Ростов,671,Елизавета,Павлова,1,Молоко 3%,1,120
21431,21432,2022-05-29T00:00:00,1,Ростов,50,Иван,Попов,9,Ручка шариковая,4,180
21432,21433,2022-05-29T00:00:00,1,Ростов,330,Олег,Смирнов,3,Устройство для нагревания табака Трубка Мира,2,1000
21433,21434,2022-05-29T00:00:00,1,Ростов,371,Светлана,Павлова,1,Молоко 3%,1,120
21434,21435,2022-05-29T00:00:00,0,Москва,380,Олег,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
21435,21436,2022-05-29T00:00:00,2,Ярославль,641,Елизавета,Алексеева,4,Сахар песок,3,150
21436,21437,2022-05-29T00:00:00,2,Ярославль,60,Иван,Васильев,9,Ручка шариковая,4,180
21437,21438,2022-05-29T00:00:00,1,Ростов,750,Константин,Попов,6,Яблоко,3,420
21438,21439,2022-05-29T00:00:00,1,Ростов,40,Иван,Кузнецов,6,Яблоко,2,280
21439,21440,2022-05-29T00:00:00,2,Ярославль,111,Евгения,Федорова,4,Сахар песок,5,250
21440,21441,2022-05-29T00:00:00,0,Москва,420,Сергей,Сидоров,2,Молоко 5%,2,300
21441,21442,2022-05-29T00:00:00,1,Ростов,770,Константин,Соколов,0,Молоко 1%,1,100
21442,21443,2022-05-29T00:00:00,0,Москва,930,Эдуард,Смирнов,4,Сахар песок,4,200
21443,21444,2022-05-29T00:00:00,2,Ярославль,211,Ольга,Федорова,10,Томаты,5,250
21444,21445,2022-05-29T00:00:00,0,Москва,280,Петр,Михайлов,2,Молоко 5%,3,450
21445,21446,2022-05-29T00:00:00,0,Москва,171,Евгения,Павлова,4,Сахар песок,4,200
21446,21447,2022-05-29T00:00:00,2,Ярославль,690,Алексей,Новиков,6,Яблоко,3,420
21447,21448,2022-05-29T00:00:00,0,Москва,460,Сергей,Васильев,4,Сахар песок,1,50
21448,21449,2022-05-29T00:00:00,0,Москва,250,Петр,Попов,1,Молоко 3%,1,120
21449,21450,2022-05-29T00:00:00,2,Ярославль,0,Иван,Иванов,1,Молоко 3%,4,480
21450,21451,2022-05-29T00:00:00,0,Москва,731,Анна,Волкова,5,Яблоко молодильное,5,2000
21451,21452,2022-05-29T00:00:00,1,Ростов,730,Константин,Смирнов,4,Сахар песок,3,150
21452,21453,2022-05-29T00:00:00,0,Москва,501,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,5,2500
21453,21454,2022-05-29T00:00:00,0,Москва,511,Оксана,Федорова,1,Молоко 3%,5,600
21454,21455,2022-05-29T00:00:00,1,Ростов,911,Надежда,Федорова,5,Яблоко молодильное,5,2000
21455,21456,2022-05-29T00:00:00,2,Ярославль,81,Александра,Козлова,8,Лампочка LED,2,600
21456,21457,2022-05-29T00:00:00,0,Москва,270,Петр,Соколов,2,Молоко 5%,5,750
21457,21458,2022-05-29T00:00:00,1,Ростов,261,Ольга,Егорова,10,Томаты,5,250
21458,21459,2022-05-29T00:00:00,2,Ярославль,630,Алексей,Смирнов,2,Молоко 5%,3,450
21459,21460,2022-05-29T00:00:00,1,Ростов,640,Алексей,Кузнецов,7,Средство для мытья посуды,5,1000
21460,21461,2022-05-29T00:00:00,0,Москва,520,Александр,Сидоров,1,Молоко 3%,5,600
21461,21462,2022-05-29T00:00:00,2,Ярославль,831,Снежанна,Волкова,9,Ручка шариковая,4,180
21462,21463,2022-05-29T00:00:00,2,Ярославль,350,Олег,Попов,4,Сахар песок,3,150
21463,21464,2022-05-29T00:00:00,2,Ярославль,741,Анна,Алексеева,9,Ручка шариковая,4,180
21464,21465,2022-05-29T00:00:00,0,Москва,311,Светлана,Федорова,5,Яблоко молодильное,2,800
21465,21466,2022-05-29T00:00:00,0,Москва,801,Снежанна,Великая,9,Ручка шариковая,4,180
21466,21467,2022-05-29T00:00:00,2,Ярославль,780,Константин,Михайлов,3,Устройство для нагревания табака Трубка Мира,2,1000
21467,21468,2022-05-29T00:00:00,2,Ярославль,660,Алексей,Васильев,3,Устройство для нагревания табака Трубка Мира,5,2500
21468,21469,2022-05-29T00:00:00,1,Ростов,351,Светлана,Лебедева,9,Ручка шариковая,5,225
21469,21470,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,11,Хлеб ржаной,3,60
21470,21471,2022-05-29T00:00:00,2,Ярославль,241,Ольга,Алексеева,1,Молоко 3%,3,360
21471,21472,2022-05-29T00:00:00,0,Москва,1,Александра,Великая,8,Лампочка LED,4,1200
21472,21473,2022-05-29T00:00:00,2,Ярославль,950,Эдуард,Попов,1,Молоко 3%,4,480
21473,21474,2022-05-29T00:00:00,0,Москва,850,Геннадий,Попов,4,Сахар песок,1,50
21474,21475,2022-05-29T00:00:00,0,Москва,951,Надежда,Лебедева,10,Томаты,5,250
21475,21476,2022-05-29T00:00:00,0,Москва,920,Эдуард,Сидоров,1,Молоко 3%,4,480
21476,21477,2022-05-29T00:00:00,2,Ярославль,970,Эдуард,Соколов,9,Ручка шариковая,3,135
21477,21478,2022-05-29T00:00:00,0,Москва,80,Иван,Михайлов,9,Ручка шариковая,1,45
21478,21479,2022-05-29T00:00:00,2,Ярославль,560,Александр,Васильев,6,Яблоко,4,560
21479,21480,2022-05-29T00:00:00,2,Ярославль,961,Надежда,Егорова,11,Хлеб ржаной,1,20
21480,21481,2022-05-29T00:00:00,0,Москва,0,Иван,Иванов,0,Молоко 1%,4,400
21481,21482,2022-05-29T00:00:00,2,Ярославль,870,Геннадий,Соколов,0,Молоко 1%,1,100
21482,21483,2022-05-29T00:00:00,0,Москва,871,Снежанна,Павлова,11,Хлеб ржаной,2,40
21483,21484,2022-05-29T00:00:00,1,Ростов,920,Эдуард,Сидоров,9,Ручка шариковая,2,90
21484,21485,2022-05-29T00:00:00,1,Ростов,661,Елизавета,Егорова,1,Молоко 3%,5,600
21485,21486,2022-05-29T00:00:00,1,Ростов,671,Елизавета,Павлова,1,Молоко 3%,1,120
21486,21487,2022-05-29T00:00:00,1,Ростов,50,Иван,Попов,9,Ручка шариковая,4,180
21487,21488,2022-05-29T00:00:00,1,Ростов,330,Олег,Смирнов,3,Устройство для нагревания табака Трубка Мира,2,1000
21488,21489,2022-05-29T00:00:00,1,Ростов,371,Светлана,Павлова,1,Молоко 3%,1,120
21489,21490,2022-05-29T00:00:00,0,Москва,380,Олег,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000
21490,21491,2022-05-29T00:00:00,2,Ярославль,641,Елизавета,Алексеева,4,Сахар песок,3,150
21491,21492,2022-05-29T00:00:00,2,Ярославль,60,Иван,Васильев,9,Ручка шариковая,4,180
21492,21493,2022-05-29T00:00:00,1,Ростов,750,Константин,Попов,6,Яблоко,3,420
21493,21494,2022-05-29T00:00:00,1,Ростов,40,Иван,Кузнецов,6,Яблоко,2,280
21494,21495,2022-05-29T00:00:00,2,Ярославль,111,Евгения,Федорова,4,Сахар песок,5,250
21495,21496,2022-05-29T00:00:00,0,Москва,420,Сергей,Сидоров,2,Молоко 5%,2,300
21496,21497,2022-05-29T00:00:00,1,Ростов,770,Константин,Соколов,0,Молоко 1%,1,100
21497,21498,2022-05-29T00:00:00,0,Москва,930,Эдуард,Смирнов,4,Сахар песок,4,200
21498,21499,2022-05-29T00:00:00,2,Ярославль,211,Ольга,Федорова,10,Томаты,5,250
21499,21500,2022-05-29T00:00:00,0,Москва,280,Петр,Михайлов,2,Молоко 5%,3,450
21500,21501,2022-05-29T00:00:00,0,Москва,171,Евгения,Павлова,4,Сахар песок,4,200
21501,21502,2022-05-29T00:00:00,2,Ярославль,690,Алексей,Новиков,6,Яблоко,3,420
21502,21503,2022-05-29T00:00:00,0,Москва,460,Сергей,Васильев,4,Сахар песок,1,50
21503,21504,2022-05-29T00:00:00,0,Москва,250,Петр,Попов,1,Молоко 3%,1,120
21504,21505,2022-05-29T00:00:00,2,Ярославль,0,Иван,Иванов,1,Молоко 3%,4,480
21505,21506,2022-05-29T00:00:00,0,Москва,731,Анна,Волкова,5,Яблоко молодильное,5,2000
21506,21507,2022-05-29T00:00:00,1,Ростов,730,Константин,Смирнов,4,Сахар песок,3,150
21507,21508,2022-05-29T00:00:00,0,Москва,501,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,5,2500
21508,21509,2022-05-29T00:00:00,0,Москва,511,Оксана,Федорова,1,Молоко 3%,5,600
21509,21510,2022-05-29T00:00:00,1,Ростов,911,Надежда,Федорова,5,Яблоко молодильное,5,2000
21510,21511,2022-05-29T00:00:00,2,Ярославль,81,Александра,Козлова,8,Лампочка LED,2,600
21511,21512,2022-05-29T00:00:00,0,Москва,270,Петр,Соколов,2,Молоко 5%,5,750
21512,21513,2022-05-29T00:00:00,1,Ростов,261,Ольга,Егорова,10,Томаты,5,250
21513,21514,2022-05-29T00:00:00,2,Ярославль,630,Алексей,Смирнов,2,Молоко 5%,3,450
21514,21515,2022-05-29T00:00:00,1,Ростов,640,Алексей,Кузнецов,7,Средство для мытья посуды,5,1000
21515,21516,2022-05-29T00:00:00,0,Москва,520,Александр,Сидоров,1,Молоко 3%,5,600
21516,21517,2022-05-29T00:00:00,2,Ярославль,831,Снежанна,Волкова,9,Ручка шариковая,4,180
